ex_date,stock_id,stock_name,previous_close,ex_reference_price,opening_reference_price,opening_auction_base,limit_up_price,limit_down_price,cash_dividend,dividend_value,stock_dividend_rate,cash_capital_increase_price,cash_capital_increase_rate,right_or_dividend,deducted_dividend_reference_price,detail_key
2003-08-05,1510,台安,9.7,9.5,,10.15,0.2,,,0.2,,,,0.0,8.85,9.5
2003-08-05,2353,宏碁,56.0,47.88,,51.0,8.127,,,6.06,,,,2.067,44.6,47.9
2003-08-05,2452,乾坤,34.3,29.95,,32.0,4.35,,,3.35,,,,1.0,27.9,30.0
2003-08-05,2501,國建,9.75,9.22,,9.85,0.53,,,0.53,,,,0.0,8.6,9.2
2003-08-05,2526,大陸,12.05,11.02,,11.75,1.03,,,0.23,,,,0.8,10.25,11.0
2003-08-05,2605,新興,15.5,13.82,,14.75,1.68,,,1.18,,,,0.5,12.9,13.8
2003-08-05,2607,榮運,10.6,10.2,,10.9,0.4,,,0.0,,,,0.4,9.5,10.2
2003-08-05,4906,正文,87.0,69.02,,73.5,17.98,,,15.98,,,,2.0,64.5,69.0
2003-08-06,1324,地球,13.1,11.62,,12.4,1.48,,,1.28,,,,0.2,10.85,11.6
2003-08-06,1725,元禎,25.0,22.06,,23.6,2.94,,,2.76,,,,0.18,20.6,22.1
2003-08-06,2009,第一銅,7.65,7.56,,8.05,0.09,,,0.04,,,,0.05,7.05,7.55
2003-08-06,2030,彰源,15.6,14.66,,15.6,0.94,,,0.74,,,,0.2,13.65,14.65
2003-08-06,2321,東訊,12.85,12.15,,13.0,0.7044,,,0.4,,,,0.3044,11.3,12.15
2003-08-06,2338,光罩,18.6,18.56,,19.8,0.04,,,0.04,,,,0.0,17.3,18.6
2003-08-06,2413,環科,20.5,19.59,,20.9,0.91,,,0.61,,,,0.3,18.3,19.6
2003-08-06,2448,晶電,47.2,38.6,,41.3,8.6,,,7.3,,,,1.3,35.9,38.6
2003-08-06,2450,神腦,30.2,26.2,,28.0,4.0,,,3.0,,,,1.0,24.4,26.2
2003-08-06,2464,盟立,26.6,23.22,,24.8,3.38,,,2.68,,,,0.7,21.6,23.2
2003-08-06,2489,瑞軒,41.5,34.06,,36.4,7.44,,,6.64,,,,0.8,31.7,34.1
2003-08-06,2492,華新科,22.8,21.94,,23.4,0.866,,,0.61,,,,0.256,20.5,21.9
2003-08-06,2603,長榮,22.9,22.25,,23.8,0.65,,,0.45,,,,0.2,20.7,22.3
2003-08-06,2854,寶來證,16.8,15.53,,16.6,1.27,,,1.27,,,,0.0,14.45,15.5
2003-08-06,3015,全漢,63.5,62.2,,67.5,1.3,,,1.3,,,,0.0,58.0,63.5
2003-08-07,1104,環泥,9.65,9.01,,9.6,0.64,,,0.64,,,,0.0,8.4,9.0
2003-08-07,1434,福懋,13.45,13.05,,13.95,0.4,,,0.4,,,,0.0,12.15,13.05
2003-08-07,1454,台富,5.5,5.23,,5.55,0.27,,,0.27,,,,0.0,4.87,5.25
2003-08-07,1519,華城,11.95,11.55,,12.35,0.4,,,0.0,,,,0.4,10.75,11.55
2003-08-07,1522,堤維西,61.5,55.71,,59.5,5.79,,,2.79,,,,3.0,52.0,55.5
2003-08-07,1537,廣隆,35.5,30.81,,32.9,4.69,,,3.19,,,,1.5,28.7,30.8
2003-08-07,2006,東和鋼鐵,12.1,11.52,,12.3,0.58,,,0.58,,,,0.0,10.75,11.5
2003-08-07,2013,中鋼構,14.4,13.76,,14.7,0.64,,,0.29,,,,0.35,12.8,13.75
2003-08-07,2317,鴻海,153.0,124.34,,133.0,28.66,,,27.16,,,,1.5,116.0,124.5
2003-08-07,2354,鴻準,58.0,52.39,,56.0,5.61,,,5.61,,,,0.0,48.8,52.5
2003-08-07,2391,合勤,82.5,69.5,,74.0,13.0,,,12.0,,,,1.0,65.0,69.5
2003-08-07,2447,鼎新,26.9,23.49,,25.1,3.41,,,2.71,,,,0.7,21.9,23.5
2003-08-07,2467,志聖,30.1,27.94,,29.8,2.16,,,1.76,,,,0.4,26.0,27.9
2003-08-07,2808,北商銀,16.0,15.23,,16.2,0.77,,,0.77,,,,0.0,14.2,15.2
2003-08-07,2885,元大金,10.55,9.85,,10.5,0.7,,,0.25,,,,0.45,9.2,9.85
2003-08-07,3024,憶聲,39.3,31.98,,34.2,7.32,,,6.82,,,,0.5,29.8,32.0
2003-08-07,3050,鈺德,33.0,28.5,,30.4,4.5,,,3.7,,,,0.8,26.6,28.5
2003-08-08,2393,億光,41.7,37.3,,39.9,4.4,,,3.2,,,,1.2,34.7,37.3
2003-08-08,2816,旺旺保,13.6,12.02,,12.85,1.58,,,1.58,,,,0.0,11.2,12.0
2003-08-08,9943,好樂迪,25.0,23.8,,25.4,1.2,,,0.0,,,,1.2,22.2,23.8
2003-08-11,2615,萬海,34.8,29.44,,31.5,5.36,,,4.36,,,,1.0,27.4,29.4
2003-08-12,1445,大宇,5.4,5.14,,5.45,0.26,,,0.26,,,,0.0,4.79,5.15
2003-08-12,1531,高林股,61.5,59.2,,63.0,2.3,,,0.0,,,,2.3,55.5,59.0
2003-08-12,1611,中電,8.9,8.4,,8.95,0.5,,,0.0,,,,0.5,7.85,8.4
2003-08-12,1709,和益,16.9,16.06,,17.1,0.84,,,0.49,,,,0.35,14.95,16.1
2003-08-12,2336,致伸,17.0,15.75,,16.8,1.25,,,0.65,,,,0.6,14.65,15.8
2003-08-12,2493,揚博,11.8,10.94,,11.7,0.86,,,0.56,,,,0.3,10.2,10.95
2003-08-12,2912,統一超,46.1,39.85,,42.6,6.25,,,4.47,,,,1.78,37.1,39.9
2003-08-12,3036,文曄,35.6,31.87,,34.1,3.739,,,1.9,,,,1.839,29.7,31.9
2003-08-12,3037,欣興,19.0,17.82,,19.0,1.1857,,,0.93,,,,0.2557,16.6,17.8
2003-08-13,1101,台泥,11.6,11.27,,12.05,0.33,,,0.23,,,,0.1,10.5,11.25
2003-08-13,1477,聚陽,91.0,72.97,,78.0,18.03,,,15.23,,,,2.8,68.0,73.0
2003-08-13,2397,友通,19.3,18.2,,19.4,1.1,,,0.1,,,,1.0,17.0,18.2
2003-08-13,3034,聯詠,99.5,83.84,,89.5,15.66,,,14.16,,,,1.5,78.0,84.0
2003-08-13,6142,友勁,31.0,25.23,,26.9,5.77,,,4.97,,,,0.8,23.5,25.2
2003-08-14,1216,統一,11.65,11.3,,12.05,0.35,,,0.0,,,,0.35,10.55,11.3
2003-08-14,1229,聯華,8.45,8.25,,8.8,0.2,,,0.0,,,,0.2,7.7,8.25
2003-08-14,1465,偉全,7.9,7.7,,8.2,0.2,,,0.0,,,,0.2,7.2,7.7
2003-08-14,1524,耿鼎,15.5,14.76,,15.7,0.74,,,0.74,,,,0.0,13.75,14.75
2003-08-14,1720,生達,18.7,17.47,,18.6,1.23,,,0.53,,,,0.7,16.3,17.5
2003-08-14,2109,華豐,14.55,13.53,,14.45,1.02,,,1.02,,,,0.0,12.6,13.55
2003-08-14,2434,統懋,14.75,14.37,,15.3,0.38,,,0.23,,,,0.15,13.4,14.35
2003-08-14,2441,超豐,34.1,29.58,,31.6,4.52,,,3.52,,,,1.0,27.6,29.6
2003-08-14,2472,立隆電,24.3,20.74,,22.1,3.56,,,3.56,,,,0.0,19.3,20.7
2003-08-15,2426,鼎元,13.0,12.27,,13.1,0.73,,,0.63,,,,0.1,11.45,12.25
2003-08-15,2832,台產,11.85,11.17,,11.95,0.68,,,0.68,,,,0.0,10.4,11.15
2003-08-15,2833,台壽保,33.0,30.0,,32.1,3.0,,,3.0,,,,0.0,27.9,30.0
2003-08-15,3045,台灣大,27.5,24.51,,26.2,2.99,,,0.99,,,,2.0,22.8,24.5
2003-08-18,1102,亞泥,14.85,14.35,,15.3,0.5,,,0.0,,,,0.5,13.35,14.35
2003-08-18,1515,力山,13.4,12.87,,13.75,0.53,,,0.13,,,,0.4,12.0,12.85
2003-08-18,1736,喬山,80.0,65.83,,70.0,14.17,,,13.17,,,,1.0,61.5,66.0
2003-08-18,2856,元富證,11.35,10.69,,11.4,0.66728,,,0.45,,,,0.21728,9.95,10.7
2003-08-18,3011,今皓,26.5,23.99,,25.6,2.515376,,,2.17,,,,0.345376,22.4,24.0
2003-08-18,9939,宏全,49.1,43.27,,46.2,5.8313,,,4.36,,,,1.4713,40.3,43.3
2003-08-19,1905,華紙,16.5,16.3,,17.4,0.2,,,0.2,,,,0.0,15.2,16.3
2003-08-19,2399,映泰,37.3,33.11,,35.4,4.19,,,4.19,,,,0.0,30.8,33.1
2003-08-19,2454,聯發科,417.0,293.86,,314.0,123.14,,,115.14,,,,8.0,274.0,294.0
2003-08-19,9942,茂順,44.4,38.81,,41.5,5.59,,,4.09,,,,1.5,36.1,38.8
2003-08-20,1310,台苯,36.2,32.7,,34.9,3.5,,,3.3,,,,0.2,30.5,32.7
2003-08-20,1402,遠東新,15.6,14.29,,15.2,1.31,,,1.01,,,,0.3,13.3,14.3
2003-08-20,2414,精技,20.1,17.07,,18.2,3.03,,,3.03,,,,0.0,15.9,17.1
2003-08-20,2440,太空梭,10.9,10.45,,11.15,0.45,,,0.45,,,,0.0,9.75,10.45
2003-08-20,2499,東貝,37.7,32.52,,34.7,5.18,,,4.98,,,,0.2,30.3,32.5
2003-08-20,3035,智原,103.0,79.76,,85.0,23.24,,,22.74,,,,0.5,74.5,80.0
2003-08-21,1616,億泰,10.05,9.13,,9.75,0.92,,,0.92,,,,0.0,8.5,9.15
2003-08-21,2377,微星,74.5,62.31,,66.5,12.19,,,11.21,,,,0.98,58.0,62.5
2003-08-21,2437,旺詮,21.4,19.4,,20.7,2.0046,,,1.5,,,,0.5046,18.1,19.4
2003-08-21,2451,創見,91.0,77.87,,83.0,13.13,,,9.83,,,,3.3,72.5,78.0
2003-08-21,2481,強茂,35.1,32.73,,35.0,2.3738,,,2.11,,,,0.2638,30.5,32.7
2003-08-21,2891,中信金,28.8,25.94,,27.7,2.86,,,2.86,,,,0.0,24.2,25.9
2003-08-21,3006,晶豪科,101.0,86.52,,92.5,14.48,,,12.68,,,,1.8,80.5,86.5
2003-08-21,9925,新保,15.9,14.66,,15.6,1.24,,,0.74,,,,0.5,13.65,14.65
2003-08-21,9938,百和,31.8,26.13,,27.9,5.67,,,5.19,,,,0.48,24.4,26.1
2003-08-22,1533,車王電,48.1,43.9,,46.9,4.2,,,2.2,,,,2.0,40.9,43.9
2003-08-22,2311,日月光,27.0,24.54,,26.2,2.46,,,2.46,,,,0.0,22.9,24.5
2003-08-22,3039,宏傳,17.8,16.11,,17.2,1.69,,,1.69,,,,0.0,15.0,16.1
2003-08-25,1735,日勝化,31.0,26.59,,28.4,4.41,,,3.41,,,,1.0,24.8,26.6
2003-08-25,2430,燦坤,48.9,48.41,,51.5,0.49,,,0.49,,,,0.0,45.1,48.4
2003-08-25,2461,光群雷,32.9,28.91,,30.9,3.9988,,,3.81,,,,0.1888,26.9,28.9
2003-08-25,2545,皇翔,11.8,10.76,,11.5,1.04,,,0.44,,,,0.6,10.05,10.75
2003-08-25,9934,成霖,45.2,33.01,,35.3,12.198377,,,11.89,,,,0.308377,30.7,33.0
2003-08-26,1618,合機,13.7,13.3,,14.2,0.4,,,0.4,,,,0.0,12.4,13.3
2003-08-27,2373,震旦行,23.5,22.5,,24.0,1.0,,,0.0,,,,1.0,21.0,22.5
2003-08-28,1532,勤美,31.1,28.55,,30.5,2.55,,,1.63,,,,0.92,26.6,28.6
2003-08-28,1704,榮化,13.4,12.33,,13.15,1.07,,,0.37,,,,0.7,11.5,12.35
2003-08-28,2027,大成鋼,8.1,7.9,,8.45,0.2,,,0.0,,,,0.2,7.35,7.9
2003-08-28,2376,技嘉,71.5,64.28,,68.5,7.22,,,4.72,,,,2.5,60.0,64.5
2003-08-28,2498,宏達電,132.0,104.69,,112.0,27.31,,,25.31,,,,2.0,97.5,104.5
2003-08-28,3029,零壹,13.0,11.86,,12.65,1.14,,,1.14,,,,0.0,11.05,11.85
2003-08-28,3058,立德,16.7,14.27,,15.2,2.43,,,1.43,,,,1.0,13.3,14.25
2003-08-29,2032,新鋼,24.1,23.62,,25.2,0.48,,,0.48,,,,0.0,22.0,23.6
2003-08-29,2390,云辰,11.6,10.99,,11.75,0.61,,,0.01,,,,0.6,10.25,11.0
2003-08-29,3061,璨圓,63.5,44.41,,47.5,19.09,,,19.09,,,,0.0,41.4,44.4
2003-09-01,2104,國際中橡,10.25,9.95,,10.6,0.3,,,0.3,,,,0.0,9.3,9.95
2003-09-01,2474,可成,101.0,86.65,,92.5,14.35,,,13.75,,,,0.6,81.0,86.5
2003-09-01,4532,瑞智,16.0,14.95,,15.9,1.05341,,,0.65,,,,0.40341,13.95,14.95
2003-09-01,6119,大傳,50.5,43.07,,46.0,7.43,,,6.18,,,,1.25,40.1,43.1
2003-09-02,1730,花仙子,11.2,11.07,,11.95,0.13,,,0.13,,,,0.0,10.3,11.2
2003-09-02,2462,良得電,16.5,15.88,,16.9,0.62,,,0.32,,,,0.3,14.8,15.9
2003-09-02,3026,禾伸堂,53.5,47.82,,51.0,5.68866,,,4.22,,,,1.46866,44.5,47.8
2003-09-03,1729,必翔,108.0,98.61,,105.5,9.39,,,5.39,,,,4.0,92.0,98.5
2003-09-04,2515,中工,4.67,4.49,,4.8,0.18,,,0.18,,,,0.0,4.18,4.49
2003-09-04,6012,金鼎證,7.8,7.33,,7.8,0.474065,,,0.27,,,,0.204065,6.85,7.35
2003-09-05,2609,陽明,29.7,29.1,,31.1,0.6,,,0.0,,,,0.6,27.1,29.1
2003-09-08,1436,華友聯,9.3,8.0,,8.55,1.3,,,0.8,,,,0.5,7.45,8.0
2003-09-09,1306,合發,13.3,11.87,,12.7,1.43,,,1.43,,,,0.0,11.05,11.85
2003-09-09,2023,燁輝,28.3,24.82,,26.5,3.48,,,3.48,,,,0.0,23.1,24.8
2003-09-09,2033,佳大,11.6,10.76,,11.5,0.84,,,0.44,,,,0.4,10.05,10.75
2003-09-09,2420,新巨,25.6,22.57,,24.1,3.03,,,2.13,,,,0.9,21.0,22.6
2003-09-09,2701,萬企,10.6,10.43,,11.15,0.17,,,0.0,,,,0.17,9.7,10.45
2003-09-09,2706,第一店,17.0,15.54,,16.6,1.46,,,1.25,,,,0.21,14.5,15.5
2003-09-09,3042,晶技,18.5,17.62,,18.8,0.882226,,,0.78,,,,0.102226,16.4,17.6
2003-09-09,6112,邁達特,14.0,12.83,,13.7,1.17,,,0.67,,,,0.5,11.95,12.85
2003-09-09,6132,銳普,29.0,24.15,,25.8,4.85,,,3.85,,,,1.0,22.5,24.2
2003-09-10,2479,和立,13.0,11.82,,12.6,1.18,,,1.18,,,,0.0,11.0,11.8
2003-09-10,2883,凱基金,12.35,11.68,,12.45,0.6748,,,0.59,,,,0.0848,10.9,11.7
2003-09-10,2908,特力,17.7,15.76,,16.8,1.949591,,,0.92,,,,1.029591,14.7,15.8
2003-09-10,5469,瀚宇博,18.8,17.07,,18.2,1.73,,,1.13,,,,0.6,15.9,17.1
2003-09-15,2388,威盛,51.0,47.52,,50.5,3.48,,,2.98,,,,0.5,44.2,47.5
2003-09-15,2543,皇昌,8.1,7.9,,8.45,0.2,,,0.0,,,,0.2,7.35,7.9
2003-09-15,5471,松翰,72.5,57.25,,61.0,15.25,,,13.25,,,,2.0,53.5,57.5
2003-09-16,1108,幸福,4.97,4.86,,5.2,0.11,,,0.0,,,,0.11,4.52,4.86
2003-09-16,2456,奇力新,16.0,15.94,,17.0,0.06,,,0.06,,,,0.0,14.85,15.9
2003-09-16,3030,德律,35.8,29.1,,31.1,6.7,,,6.4,,,,0.3,27.1,29.1
2003-09-17,1467,南緯,11.6,11.1,,11.85,0.5,,,0.0,,,,0.5,10.35,11.1
2003-09-17,2415,錩新,24.2,22.54,,24.1,1.65981,,,0.0,,,,1.65981,21.0,22.5
2003-09-17,6133,金橋,22.9,19.61,,20.9,3.29,,,2.49,,,,0.8,18.3,19.6
2003-09-17,9927,泰銘,20.5,18.18,,19.4,2.32,,,1.82,,,,0.5,17.0,18.2
2003-09-18,1617,榮星,13.7,13.3,,14.2,0.4,,,0.4,,,,0.0,12.4,13.3
2003-09-18,2444,兆勁,12.55,11.99,,12.8,0.56,,,0.26,,,,0.3,11.2,12.0
2003-09-19,3043,科風,56.5,49.75,,53.0,6.75,,,4.65,,,,2.1,46.3,49.8
2003-09-26,9104,萬宇科,31.0,29.87,,31.9,1.125,,,0.0,,,,1.125,27.8,29.9
2003-09-29,6165,浪凡,19.0,18.51,,19.8,0.49,,,0.49,,,,0.0,17.3,18.5
2003-09-30,3231,緯創,30.2,27.97,,29.9,2.2368,,,1.74,,,,0.4968,26.1,28.0
2003-10-01,1727,中華化,9.8,9.24,,9.85,0.56,,,0.56,,,,0.0,8.6,9.25
2003-10-02,6257,矽格,59.5,50.58,,54.0,8.92,,,8.42,,,,0.5,47.1,50.5
2003-10-07,2801,彰銀,17.5,16.54,,18.7,0.96,,,0.96,,,,0.0,15.4,17.5
2003-10-13,1714,和桐,14.6,13.3,,14.2,1.30425,,,1.1,,,,0.20425,12.4,13.3
2003-10-13,2102,泰豐,29.1,29.03,,31.1,0.07,,,0.07,,,,0.0,27.0,29.1
2003-10-13,2618,長榮航,14.6,14.14,,15.1,0.467687,,,0.28,,,,0.187687,13.2,14.15
2003-10-16,9944,新麗,26.7,24.15,,25.8,2.556,,,1.81,,,,0.746,22.5,24.2
2003-10-17,1474,弘裕,14.0,12.8,,13.65,1.2,,,0.9,,,,0.3,11.95,12.8
2003-10-17,5608,四維航,15.7,15.44,,16.5,0.26,,,0.16,,,,0.1,14.4,15.4
2003-10-20,1732,毛寶,12.35,12.1,,12.9,0.25,,,0.25,,,,0.0,11.3,12.1
2003-10-20,2398,博達,14.95,14.64,,15.6,0.31,,,0.31,,,,0.0,13.65,14.65
2003-10-30,3004,豐達科,29.0,28.2,,30.1,0.8,,,0.8,,,,0.0,26.3,28.2
2003-10-30,3032,偉訓,16.8,14.51,,15.5,2.29,,,1.79,,,,0.5,13.5,14.5
2003-10-30,6286,立錡,266.0,156.49,,167.0,109.51,,,109.51,,,,0.0,146.0,156.0
2003-10-31,3022,威強電,67.5,52.02,,55.5,15.48,,,13.98,,,,1.5,48.4,52.0
2003-11-03,2387,精元,36.9,30.33,,32.4,6.57,,,6.07,,,,0.5,28.3,30.3
2003-11-05,9907,統一實,10.1,9.8,,10.45,0.3,,,0.3,,,,0.0,9.15,9.8
2003-11-05,9935,慶豐富,23.8,21.85,,23.3,1.95,,,1.6,,,,0.35,20.4,21.9
2003-12-16,2822,農銀,11.85,11.53,,12.65,0.32,,,0.32,,,,0.0,10.75,11.85
2003-12-18,1472,三洋實業,11.75,11.65,,12.45,0.1,,,0.0,,,,0.1,10.85,11.65
2003-12-22,6257,矽格,47.5,46.68,,50.5,0.82,,,0.82,,,,0.0,43.5,47.5
2003-12-24,2547,日勝生,17.1,15.62,,16.7,1.489943,,,1.29,,,,0.199943,14.55,15.6
2003-12-25,9939,宏全,42.4,41.74,,45.3,0.66,,,0.66,,,,0.0,38.9,42.4
2004-01-13,1227,佳格,9.3,8.8,,9.4,0.5,,,0.0,,,,0.5,8.2,8.8
2004-02-11,2849,安泰銀,11.25,11.03,,12.0,0.22,,,0.22,,,,0.0,10.3,11.25
2004-03-10,9105,泰金寶-DR,38.0,36.73,,39.3,1.27,,,0.0,,,,1.27,34.2,36.7
2004-03-12,1734,杏輝,19.2,18.91,,20.5,0.29,,,0.29,,,,0.0,17.6,19.2
2004-03-19,9104,萬宇科,37.9,36.7,,39.2,1.2,,,0.0,,,,1.2,34.2,36.7
2004-04-08,3051,力特,127.0,125.26,,135.5,1.74,,,1.74,,,,0.0,116.5,127.0
2004-04-09,2834,臺企銀,13.6,13.13,,14.55,0.47,,,0.47,,,,0.0,12.25,13.6
2004-04-15,2368,金像電,18.1,17.64,,19.3,0.46,,,0.46,,,,0.0,16.5,18.1
2004-04-15,2475,華映,25.7,25.17,,27.4,0.53,,,0.53,,,,0.0,23.5,25.7
2004-04-21,2034,允強,41.7,40.37,,44.6,1.33,,,1.33,,,,0.0,37.6,41.7
2004-04-22,9102,東亞科,18.7,17.0,,18.1,1.7,,,1.7,,,,0.0,15.9,17.0
2004-04-23,1718,中纖,22.8,20.53,,24.3,2.27,,,2.27,,,,0.0,19.1,22.8
2004-04-29,9103,美德醫療-DR,25.0,20.5,,21.9,4.506,,,4.11,,,,0.396,19.1,20.5
2004-05-03,6145,勁永,36.8,36.89,,39.4,0.09,,,0.09,,,,0.0,34.3,36.8
2004-05-04,1717,長興,20.0,19.0,,20.3,1.0,,,0.0,,,,1.0,17.7,19.0
2004-05-11,9102,東亞科,15.9,15.51,,16.5,0.39,,,0.0,,,,0.39,14.45,15.5
2004-05-12,2614,東森,20.5,18.08,,19.3,2.42,,,2.42,,,,0.0,16.9,18.1
2004-05-17,8078,華寶,89.5,67.51,,72.0,21.99,,,19.49,,,,2.5,63.0,67.5
2004-05-19,1708,東鹼,8.05,7.65,,8.15,0.4,,,0.0,,,,0.4,7.15,7.65
2004-05-19,3060,銘異,75.0,64.96,,69.5,10.04,,,7.14,,,,2.9,60.5,65.0
2004-05-20,1520,復盛,67.0,63.5,,67.5,3.5,,,0.0,,,,3.5,59.5,63.5
2004-05-25,1724,台硝,10.15,9.55,,10.2,0.6,,,0.0,,,,0.6,8.9,9.55
2004-05-25,2845,遠東銀,16.9,16.5,,17.6,0.3922,,,0.0,,,,0.3922,15.4,16.5
2004-05-26,2464,盟立,24.8,24.4,,26.1,0.4,,,0.0,,,,0.4,22.7,24.4
2004-05-27,2409,友達,68.5,63.06,,67.0,5.44,,,4.24,,,,1.2,59.0,63.0
2004-05-31,6277,宏正,117.5,100.08,,107.0,17.42,,,11.92,,,,5.5,93.5,100.0
2004-06-01,2031,新光鋼,57.5,49.84,,53.0,7.66,,,6.41,,,,1.25,46.4,49.8
2004-06-04,2707,晶華,39.7,37.21,,39.8,2.49,,,0.0,,,,2.49,34.7,37.2
2004-06-08,1513,中興電,13.55,12.55,,13.4,1.0,,,0.0,,,,1.0,11.7,12.55
2004-06-08,2492,華新科,24.3,23.59,,25.2,0.712,,,0.51,,,,0.202,22.0,23.6
2004-06-08,9908,大台北,12.95,12.25,,13.1,0.7,,,0.0,,,,0.7,11.4,12.25
2004-06-09,2823,中壽,19.8,18.85,,20.1,0.95,,,0.95,,,,0.0,17.6,18.9
2004-06-09,3023,信邦,38.3,34.47,,36.8,3.83,,,1.83,,,,2.0,32.1,34.5
2004-06-10,1507,永大,18.8,18.0,,19.2,0.8,,,0.0,,,,0.8,16.8,18.0
2004-06-10,1520,復盛,64.0,52.74,,56.0,11.26,,,11.26,,,,0.0,49.1,52.5
2004-06-10,1614,三洋電,20.8,19.49,,20.8,1.31,,,0.0,,,,1.31,18.2,19.5
2004-06-10,1909,榮成,11.7,11.39,,12.15,0.3004,,,0.0,,,,0.3004,10.6,11.4
2004-06-10,2385,群光,58.0,45.18,,48.3,12.82,,,10.82,,,,2.0,42.1,45.2
2004-06-10,2422,國聯,18.7,17.24,,18.4,1.46,,,0.95,,,,0.51,16.1,17.2
2004-06-10,2430,燦坤,46.3,44.1,,47.1,2.2,,,0.0,,,,2.2,41.1,44.1
2004-06-10,2523,德寶,12.2,11.7,,12.5,0.5,,,0.0,,,,0.5,10.9,11.7
2004-06-10,6282,康舒,33.6,28.46,,30.4,5.14,,,3.14,,,,2.0,26.5,28.5
2004-06-11,1604,聲寶,10.75,10.25,,10.95,0.5,,,0.0,,,,0.5,9.55,10.25
2004-06-14,2330,台積電,50.5,43.33,,46.3,7.1737,,,6.57,,,,0.6037,40.3,43.3
2004-06-14,2457,飛宏,17.2,15.73,,16.8,1.4781,,,0.93,,,,0.5481,14.65,15.7
2004-06-15,1301,台塑,47.1,42.73,,45.7,4.37,,,2.57,,,,1.8,39.8,42.7
2004-06-15,1439,雋揚,9.3,9.1,,9.7,0.2,,,0.0,,,,0.2,8.5,9.1
2004-06-15,1451,年興,31.0,28.8,,30.8,2.2,,,0.0,,,,2.2,26.8,28.8
2004-06-15,2446,全懋,17.9,16.91,,18.0,0.99979,,,0.9,,,,0.09979,15.8,16.9
2004-06-16,2612,中航,12.45,11.45,,12.25,1.0,,,0.0,,,,1.0,10.65,11.45
2004-06-17,1313,聯成,10.25,9.84,,10.5,0.404,,,0.0,,,,0.404,9.2,9.85
2004-06-17,1323,永裕,12.0,11.5,,12.3,0.5,,,0.0,,,,0.5,10.7,11.5
2004-06-17,1455,集盛,8.85,8.65,,9.25,0.2,,,0.0,,,,0.2,8.05,8.65
2004-06-17,1473,台南,45.9,42.9,,45.9,3.0,,,0.0,,,,3.0,39.9,42.9
2004-06-17,1734,杏輝,16.6,15.37,,16.4,1.23,,,0.93,,,,0.3,14.3,15.4
2004-06-17,1907,永豐餘,17.6,16.8,,17.9,0.8,,,0.0,,,,0.8,15.7,16.8
2004-06-17,2206,三陽工業,11.45,10.9,,11.65,0.55,,,0.0,,,,0.55,10.15,10.9
2004-06-17,2352,佳世達,41.2,35.13,,37.5,6.07,,,4.07,,,,2.0,32.7,35.1
2004-06-17,2369,菱生,14.85,14.46,,15.4,0.3899,,,0.0,,,,0.3899,13.45,14.45
2004-06-17,2432,倚天酷碁-創,18.5,17.5,,18.7,1.0,,,0.0,,,,1.0,16.3,17.5
2004-06-17,5469,瀚宇博,27.3,23.77,,25.4,3.534,,,2.58,,,,0.954,22.2,23.8
2004-06-17,6605,帝寶,99.5,86.56,,92.5,12.94,,,8.94,,,,4.0,81.0,87.0
2004-06-17,9931,欣高,10.85,10.4,,11.1,0.45,,,0.0,,,,0.45,9.7,10.4
2004-06-21,1109,信大,9.55,9.25,,9.85,0.3,,,0.0,,,,0.3,8.65,9.25
2004-06-21,1233,天仁,20.6,19.7,,21.0,0.9,,,0.0,,,,0.9,18.4,19.7
2004-06-21,1710,東聯,35.1,29.16,,31.2,5.94,,,4.44,,,,1.5,27.2,29.2
2004-06-21,1905,華紙,15.3,14.8,,15.8,0.5,,,0.0,,,,0.5,13.8,14.8
2004-06-21,2015,豐興,29.9,28.3,,30.2,1.6,,,0.0,,,,1.6,26.4,28.3
2004-06-21,2852,第一保,18.4,17.9,,19.1,0.5,,,0.0,,,,0.5,16.7,17.9
2004-06-21,3014,聯陽,14.3,13.09,,14.0,1.2064,,,0.0,,,,1.2064,12.2,13.1
2004-06-21,3063,飛信,30.9,27.22,,29.1,3.6807,,,3.48,,,,0.2007,25.4,27.2
2004-06-23,1536,和大,21.7,19.67,,21.0,2.03,,,1.63,,,,0.4,18.3,19.7
2004-06-23,1540,喬福,18.5,18.0,,19.2,0.5,,,0.0,,,,0.5,16.8,18.0
2004-06-23,1802,台玻,27.3,24.9,,26.6,2.4,,,2.0,,,,0.4,23.2,24.9
2004-06-24,1229,聯華,10.3,9.8,,10.45,0.5,,,0.0,,,,0.5,9.15,9.8
2004-06-24,1303,南亞,47.0,42.64,,45.6,4.36,,,2.56,,,,1.8,39.7,42.6
2004-06-24,1467,南緯,13.2,11.84,,12.65,1.36,,,0.36,,,,1.0,11.05,11.85
2004-06-24,1503,士電,19.5,18.9,,20.2,0.6,,,0.0,,,,0.6,17.6,18.9
2004-06-24,1521,大億,45.5,43.0,,46.0,2.5,,,0.0,,,,2.5,40.0,43.0
2004-06-24,1723,中碳,47.0,42.17,,45.1,4.83,,,1.23,,,,3.6,39.3,42.2
2004-06-25,1904,正隆,11.65,11.01,,11.75,0.64,,,0.34,,,,0.3,10.25,11.0
2004-06-28,2308,台達電,44.5,39.64,,42.4,4.86,,,2.61,,,,2.25,36.9,39.6
2004-06-28,2362,藍天,13.45,12.29,,13.15,1.163,,,0.66,,,,0.503,11.45,12.3
2004-06-28,2833,台壽保,59.0,56.5,,60.0,2.5,,,0.0,,,,2.5,53.0,56.5
